
04/04/2022 11:58:28: ExecuteNonQuery: la proprietà Connection non è stata inizializzata.
04/04/2022 11:58:28: ESEGUITO, NESSUN MESSAGGIO
01/02/2024 14:05:44: ESEGUITO, NESSUN MESSAGGIO
01/02/2024 14:05:47: ESEGUITO, NESSUN MESSAGGIO
01/02/2024 14:05:49: ESEGUITO, NESSUN MESSAGGIO
01/02/2024 14:05:53: ESEGUITO, NESSUN MESSAGGIO
05/02/2024 07:27:32: ESEGUITO, NESSUN MESSAGGIO
05/02/2024 07:27:53: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT02350840043_6OYJ9.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT02350840043_6OYJ9.xml.pdf'><b>Apri</b></a> 
05/02/2024 07:28:27: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT08806580968_2KEJJ.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT08806580968_2KEJJ.xml.pdf'><b>Apri</b></a> 
05/02/2024 08:10:10: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT02350840043_6OXJ8.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT02350840043_6OXJ8.xml.pdf'><b>Apri</b></a> 
05/02/2024 08:10:59: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT02350840043_6OXT8.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT02350840043_6OXT8.xml.pdf'><b>Apri</b></a> 
05/02/2024 08:11:19: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT03852200041_00FJ5.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT03852200041_00FJ5.xml.pdf'><b>Apri</b></a> 
05/02/2024 09:06:13: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT00222080046_022ZJ.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT00222080046_022ZJ.xml.pdf'><b>Apri</b></a> 
05/02/2024 09:07:06: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT07249190724_22090.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT07249190724_22090.xml.pdf'><b>Apri</b></a> 
05/02/2024 09:07:18: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT0164179070220248_017Qd.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT0164179070220248_017Qd.xml.pdf'><b>Apri</b></a> 
05/02/2024 09:11:43: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT0200275048300000_EJ14E.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT0200275048300000_EJ14E.xml.pdf'><b>Apri</b></a> 
05/02/2024 10:39:34: ESEGUITO, NESSUN MESSAGGIO
05/02/2024 10:39:51: ESEGUITO, NESSUN MESSAGGIO
05/02/2024 13:57:48: ESEGUITO, NESSUN MESSAGGIO
05/02/2024 13:58:05: ESEGUITO, NESSUN MESSAGGIO
06/02/2024 08:06:02: ESEGUITO, NESSUN MESSAGGIO
06/02/2024 08:06:08: ESEGUITO, NESSUN MESSAGGIO
06/02/2024 08:06:19: ESEGUITO, NESSUN MESSAGGIO
06/02/2024 08:06:35: ESEGUITO, NESSUN MESSAGGIO
06/02/2024 08:06:38: Ricezione <b>XML fatture-fornitore</b>.: Non risultano fatture ricevute per cui sia assente il contenuto XML.
06/02/2024 08:06:49: ESEGUITO, NESSUN MESSAGGIO
06/02/2024 15:24:31: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT08806580968_1Q9C3.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT08806580968_1Q9C3.xml.pdf'><b>Apri</b></a> 
06/02/2024 15:25:29: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT08806580968_2I5QI.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT08806580968_2I5QI.xml.pdf'><b>Apri</b></a> 
07/02/2024 10:16:56: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT08806580968_1Q9C3.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT08806580968_1Q9C3.xml.pdf'><b>Apri</b></a> 
07/02/2024 10:17:14: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT08806580968_2I5QI.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT08806580968_2I5QI.xml.pdf'><b>Apri</b></a> 
08/02/2024 09:36:59: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT04599340967_8KA74.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT04599340967_8KA74.xml.pdf'><b>Apri</b></a> 
08/02/2024 09:37:32: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT04599340967_6U4AM.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT04599340967_6U4AM.xml.pdf'><b>Apri</b></a> 
08/02/2024 09:38:00: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT04599340967_50OY7.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT04599340967_50OY7.xml.pdf'><b>Apri</b></a> 
08/02/2024 10:03:51: ESEGUITO, NESSUN MESSAGGIO
08/02/2024 10:03:57: ESEGUITO, NESSUN MESSAGGIO
08/02/2024 10:06:20: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT07249190724_22090.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT07249190724_22090.xml.pdf'><b>Apri</b></a> 
09/02/2024 14:22:01: ESEGUITO, NESSUN MESSAGGIO
09/02/2024 14:22:07: ESEGUITO, NESSUN MESSAGGIO
09/02/2024 14:22:09: Ricezione <b>XML fatture-fornitore</b>.: Non risultano fatture ricevute per cui sia assente il contenuto XML.
09/02/2024 14:22:23: ESEGUITO, NESSUN MESSAGGIO
09/02/2024 14:29:54: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT03971170018_00EKP.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT03971170018_00EKP.xml.pdf'><b>Apri</b></a> 
09/02/2024 14:30:20: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT12281740154Z0001_OIPES.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT12281740154Z0001_OIPES.xml.pdf'><b>Apri</b></a> 
09/02/2024 14:30:40: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT016417907022024V_01daF.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT016417907022024V_01daF.xml.pdf'><b>Apri</b></a> 
09/02/2024 14:30:58: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT0526289001424035_5WZ2T.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT0526289001424035_5WZ2T.xml.pdf'><b>Apri</b></a> 
09/02/2024 14:31:14: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT00222080046_022ZJ.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT00222080046_022ZJ.xml.pdf'><b>Apri</b></a> 
09/02/2024 14:31:49: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>NL10209790152_ErTCZ.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\NL10209790152_ErTCZ.xml.pdf'><b>Apri</b></a> 
09/02/2024 14:32:10: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT02355260981_PCw4O.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT02355260981_PCw4O.xml.pdf'><b>Apri</b></a> 
09/02/2024 14:32:39: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT06628860964_bb1T6.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT06628860964_bb1T6.xml.pdf'><b>Apri</b></a> 
09/02/2024 14:32:57: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT02046570426_78lud.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT02046570426_78lud.xml.pdf'><b>Apri</b></a> 
09/02/2024 14:33:24: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT06628860964_bc0xP.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT06628860964_bc0xP.xml.pdf'><b>Apri</b></a> 
09/02/2024 14:33:51: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT02090660040_005FU.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT02090660040_005FU.xml.pdf'><b>Apri</b></a> 
09/02/2024 14:34:14: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT02087740045_007DY.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT02087740045_007DY.xml.pdf'><b>Apri</b></a> 
09/02/2024 14:34:39: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT03852200041_00FMR.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT03852200041_00FMR.xml.pdf'><b>Apri</b></a> 
09/02/2024 14:35:00: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT01922380041_04mxi.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT01922380041_04mxi.xml.pdf'><b>Apri</b></a> 
09/02/2024 14:35:59: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT07249190724_22090.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT07249190724_22090.xml.pdf'><b>Apri</b></a> 
09/02/2024 14:36:21: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT0164179070220248_017Qd.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT0164179070220248_017Qd.xml.pdf'><b>Apri</b></a> 
12/02/2024 07:46:52: ESEGUITO, NESSUN MESSAGGIO
12/02/2024 07:46:58: ESEGUITO, NESSUN MESSAGGIO
12/02/2024 09:17:17: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT08806580968_2JB6B.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT08806580968_2JB6B.xml.pdf'><b>Apri</b></a> 
12/02/2024 09:18:14: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT08806580968_2IGWT.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT08806580968_2IGWT.xml.pdf'><b>Apri</b></a> 
12/02/2024 11:01:01: ESEGUITO, NESSUN MESSAGGIO
12/02/2024 11:01:04: ESEGUITO, NESSUN MESSAGGIO
12/02/2024 11:01:07: Ricezione <b>XML fatture-fornitore</b>.: Non risultano fatture ricevute per cui sia assente il contenuto XML.
12/02/2024 11:01:16: ESEGUITO, NESSUN MESSAGGIO
12/02/2024 12:26:49: ESEGUITO, NESSUN MESSAGGIO
13/02/2024 08:44:48: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT016417907022023p_0c7Ss.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT016417907022023p_0c7Ss.xml.pdf'><b>Apri</b></a> 
13/02/2024 09:35:23: ESEGUITO, NESSUN MESSAGGIO
13/02/2024 09:35:31: ESEGUITO, NESSUN MESSAGGIO
13/02/2024 09:56:14: ESEGUITO, NESSUN MESSAGGIO
13/02/2024 09:56:21: ESEGUITO, NESSUN MESSAGGIO
13/02/2024 10:46:37: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT00222080046_012CU.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT00222080046_012CU.xml.pdf'><b>Apri</b></a> 
13/02/2024 10:47:06: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT00222080046_01SJ6.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT00222080046_01SJ6.xml.pdf'><b>Apri</b></a> 
13/02/2024 10:57:59: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT06628860964_aMycP.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT06628860964_aMycP.xml.pdf'><b>Apri</b></a> 
13/02/2024 11:24:16: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT00865310221_KWONX.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT00865310221_KWONX.xml.pdf'><b>Apri</b></a> 
13/02/2024 11:24:47: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT00865310221_L9BU3.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT00865310221_L9BU3.xml.pdf'><b>Apri</b></a> 
13/02/2024 11:25:28: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT00865310221_R4AVC.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT00865310221_R4AVC.xml.pdf'><b>Apri</b></a> 
13/02/2024 11:26:00: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT00865310221_L9BU3.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT00865310221_L9BU3.xml.pdf'><b>Apri</b></a> 
13/02/2024 12:26:24: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT00865310221_KWONX.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT00865310221_KWONX.xml.pdf'><b>Apri</b></a> 
13/02/2024 12:26:37: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT00865310221_L9BU3.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT00865310221_L9BU3.xml.pdf'><b>Apri</b></a> 
13/02/2024 12:29:27: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT00865310221_I7NSQ.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT00865310221_I7NSQ.xml.pdf'><b>Apri</b></a> 
13/02/2024 12:29:44: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT00865310221_J1UHV.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT00865310221_J1UHV.xml.pdf'><b>Apri</b></a> 
13/02/2024 12:30:00: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT00865310221_KWONX.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT00865310221_KWONX.xml.pdf'><b>Apri</b></a> 
13/02/2024 12:30:16: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT00865310221_L9BU3.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT00865310221_L9BU3.xml.pdf'><b>Apri</b></a> 
13/02/2024 12:30:46: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT00865310221_R4AVC.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT00865310221_R4AVC.xml.pdf'><b>Apri</b></a> 
13/02/2024 12:40:43: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT00865310221_I7NSQ.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT00865310221_I7NSQ.xml.pdf'><b>Apri</b></a> 
13/02/2024 12:41:13: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT00865310221_J1UHV.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT00865310221_J1UHV.xml.pdf'><b>Apri</b></a> 
13/02/2024 12:41:42: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT00865310221_KWONX.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT00865310221_KWONX.xml.pdf'><b>Apri</b></a> 
13/02/2024 12:42:13: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT00865310221_L9BU3.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT00865310221_L9BU3.xml.pdf'><b>Apri</b></a> 
13/02/2024 12:42:44: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT00865310221_R4AVC.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT00865310221_R4AVC.xml.pdf'><b>Apri</b></a> 
13/02/2024 12:46:47: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT00865310221_L9BU3.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT00865310221_L9BU3.xml.pdf'><b>Apri</b></a> 
13/02/2024 12:47:54: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT00865310221_R4AVC.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT00865310221_R4AVC.xml.pdf'><b>Apri</b></a> 
13/02/2024 15:20:12: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT04839740489_IoceY.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT04839740489_IoceY.xml.pdf'><b>Apri</b></a> 
14/02/2024 08:46:20: ESEGUITO, NESSUN MESSAGGIO
14/02/2024 08:46:25: ESEGUITO, NESSUN MESSAGGIO
14/02/2024 12:15:46: ESEGUITO, NESSUN MESSAGGIO
14/02/2024 12:15:52: ESEGUITO, NESSUN MESSAGGIO
14/02/2024 12:17:29: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT00972090047_0001P.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT00972090047_0001P.xml.pdf'><b>Apri</b></a> 
14/02/2024 14:35:40: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT02520350048_00B8Y.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT02520350048_00B8Y.xml.pdf'><b>Apri</b></a> 
14/02/2024 14:41:46: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT00865310221_R4AVC.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT00865310221_R4AVC.xml.pdf'><b>Apri</b></a> 
15/02/2024 08:34:01: ESEGUITO, NESSUN MESSAGGIO
15/02/2024 08:34:05: ESEGUITO, NESSUN MESSAGGIO
15/02/2024 12:32:57: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT02131270049_0145U.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT02131270049_0145U.xml.pdf'><b>Apri</b></a> 
16/02/2024 11:38:22: ESEGUITO, NESSUN MESSAGGIO
16/02/2024 11:38:26: ESEGUITO, NESSUN MESSAGGIO
16/02/2024 11:38:51: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT00488410010_eDTX9.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT00488410010_eDTX9.xml.pdf'><b>Apri</b></a> 
16/02/2024 11:39:11: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT07334940157_97K7b.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT07334940157_97K7b.xml.pdf'><b>Apri</b></a> 
16/02/2024 11:39:27: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT07334940157_97Cvs.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT07334940157_97Cvs.xml.pdf'><b>Apri</b></a> 
16/02/2024 13:59:05: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT02355260981_PCw4O.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT02355260981_PCw4O.xml.pdf'><b>Apri</b></a> 
19/02/2024 09:01:00: ESEGUITO, NESSUN MESSAGGIO
19/02/2024 09:01:07: ESEGUITO, NESSUN MESSAGGIO
19/02/2024 09:38:26: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT02350220048_00CDE.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT02350220048_00CDE.xml.pdf'><b>Apri</b></a> 
19/02/2024 09:38:52: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT0526289001424048_801GF.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT0526289001424048_801GF.xml.pdf'><b>Apri</b></a> 
19/02/2024 11:21:46: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT08806580968_2JFYL.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT08806580968_2JFYL.xml.pdf'><b>Apri</b></a> 
19/02/2024 11:22:18: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT08806580968_2KEJJ.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT08806580968_2KEJJ.xml.pdf'><b>Apri</b></a> 
19/02/2024 11:22:28: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT08806580968_2KEJJ.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT08806580968_2KEJJ.xml.pdf'><b>Apri</b></a> 
19/02/2024 12:07:07: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT00865310221_KWONX.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT00865310221_KWONX.xml.pdf'><b>Apri</b></a> 
19/02/2024 12:07:30: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT00865310221_L9BU3.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT00865310221_L9BU3.xml.pdf'><b>Apri</b></a> 
19/02/2024 15:16:11: ESEGUITO, NESSUN MESSAGGIO
19/02/2024 15:16:26: ESEGUITO, NESSUN MESSAGGIO
19/02/2024 15:16:48: ESEGUITO, NESSUN MESSAGGIO
20/02/2024 08:47:02: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT08806580968_2IB47.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT08806580968_2IB47.xml.pdf'><b>Apri</b></a> 
20/02/2024 08:47:24: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT08806580968_2J92C.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT08806580968_2J92C.xml.pdf'><b>Apri</b></a> 
21/02/2024 09:06:53: ESEGUITO, NESSUN MESSAGGIO
21/02/2024 09:06:57: ESEGUITO, NESSUN MESSAGGIO
21/02/2024 09:07:01: Ricezione <b>XML fatture-fornitore</b>.: Non risultano fatture ricevute per cui sia assente il contenuto XML.
21/02/2024 09:07:12: ESEGUITO, NESSUN MESSAGGIO
22/02/2024 08:36:33: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT01922380041_04mxi.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT01922380041_04mxi.xml.pdf'><b>Apri</b></a> 
22/02/2024 11:44:46: ESEGUITO, NESSUN MESSAGGIO
22/02/2024 11:44:49: ESEGUITO, NESSUN MESSAGGIO
22/02/2024 11:45:16: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT05793960963_XA1BT.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT05793960963_XA1BT.xml.pdf'><b>Apri</b></a> 
22/02/2024 14:11:26: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>NL10209790152_EQPJl.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\NL10209790152_EQPJl.xml.pdf'><b>Apri</b></a> 
22/02/2024 14:11:42: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>NL10209790152_EOSl1.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\NL10209790152_EOSl1.xml.pdf'><b>Apri</b></a> 
23/02/2024 07:20:25: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT016417907022023l_02TpP.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT016417907022023l_02TpP.xml.pdf'><b>Apri</b></a> 
23/02/2024 07:21:39: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT016417907022023Z_07mYG.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT016417907022023Z_07mYG.xml.pdf'><b>Apri</b></a> 
23/02/2024 08:00:28: ESEGUITO, NESSUN MESSAGGIO
23/02/2024 08:00:36: ESEGUITO, NESSUN MESSAGGIO
23/02/2024 08:00:40: Ricezione <b>XML fatture-fornitore</b>.: Non risultano fatture ricevute per cui sia assente il contenuto XML.
23/02/2024 08:00:55: ESEGUITO, NESSUN MESSAGGIO
23/02/2024 11:43:26: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT016417907022023l_02TpP.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT016417907022023l_02TpP.xml.pdf'><b>Apri</b></a> 
23/02/2024 11:53:16: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT02355260981_NbeZt.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT02355260981_NbeZt.xml.pdf'><b>Apri</b></a> 
23/02/2024 11:58:58: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT0200275048300000_CYW2M.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT0200275048300000_CYW2M.xml.pdf'><b>Apri</b></a> 
23/02/2024 12:00:48: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT06628860964_aMycP.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT06628860964_aMycP.xml.pdf'><b>Apri</b></a> 
23/02/2024 12:05:24: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT0164179070220235_00U68.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT0164179070220235_00U68.xml.pdf'><b>Apri</b></a> 
23/02/2024 12:11:28: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT08806580968_27RLX.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT08806580968_27RLX.xml.pdf'><b>Apri</b></a> 
23/02/2024 12:13:22: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT01872560048_HV8AL.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT01872560048_HV8AL.xml.pdf'><b>Apri</b></a> 
23/02/2024 12:16:56: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT02131270049_016SP.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT02131270049_016SP.xml.pdf'><b>Apri</b></a> 
23/02/2024 12:27:11: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT02131270049_016SP.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT02131270049_016SP.xml.pdf'><b>Apri</b></a> 
